#{"t_start": 1654173351.807777, "env_id": "A1GymEnv-v0"}
r,l,t
-1.343846,80,53.38121
-0.554176,42,79.448877
-0.498867,52,111.272788
-0.186471,19,122.539084
-0.217755,28,139.541664
-0.234053,35,160.500613
-0.103622,43,186.647573
-0.093144,26,202.396933
-0.278803,46,230.992463
-0.424199,36,252.171396
0.09723,41,277.097883
-0.362172,50,307.315792
-0.322499,38,334.227651
-0.572741,65,374.68768
-0.262929,44,453.935998
-0.661408,47,482.040487
-0.063167,33,501.944503
-0.433026,50,531.879377
-0.464705,53,563.466809
-1.132628,76,609.124495
-0.108016,31,627.892377
-0.213691,57,662.743918
-0.650001,35,687.710115
-0.368495,26,703.159378
-0.202938,22,716.320526
-0.132594,48,744.778222
-0.084331,56,778.587347
-0.311274,60,814.040864
-0.193101,39,889.94096
-0.08713,20,901.879019
-0.02203,23,915.537517
-0.449371,48,944.067917
-0.056564,33,964.109115
-0.170105,44,990.766378
-0.195082,46,1018.707515
0.071922,81,1070.599316
-0.353525,59,1105.630267
-0.004742,28,1122.489703
-0.161349,20,1134.335663
-0.196463,31,1152.922505
-0.471815,51,1183.264875
-0.565309,56,1217.134599
-0.152969,36,1238.694811
-0.157833,41,1291.758702
0.077878,24,1306.768641
-0.17782,46,1334.974504
-0.137505,22,1347.879995
-0.083063,85,1402.721481
0.085047,18,1413.469643
-0.046925,19,1424.857926
-0.060019,28,1441.746376
-0.38018,62,1478.778009
-0.240243,51,1509.163866
0.169386,65,1547.871402
-0.093317,17,1558.065092
-0.030231,17,1568.470792
0.032366,23,1582.133516
-0.121899,21,1594.89306
-0.043488,25,1609.72835
0.009841,28,1626.694845
-0.310602,36,1648.151654
-0.128701,34,1691.322883
-0.62601,34,1711.490517
0.008255,19,1726.7062
-0.039703,35,1747.719371
-0.117684,21,1760.785482
0.032299,41,1785.304651
0.021677,81,1833.863354
-0.014896,18,1844.675574
-0.278284,41,1869.504386
0.151082,37,1891.698057
0.118464,35,1912.77562
-0.384177,52,1943.812004
0.058439,26,1959.388921
-0.039634,74,2003.535721
-0.179932,55,2039.971807
-0.083794,14,2048.320546
-0.328987,23,2062.06073
-0.184241,31,2082.734014
-0.004023,27,2099.087964
0.016297,21,2111.852011
0.044558,24,2126.340857
0.155591,14,2134.815309
-0.048307,21,2147.289334
-0.060733,28,2164.109287
0.127856,12,2171.365201
0.037335,31,2190.068361
0.022666,42,2215.198789
-0.120783,29,2232.985529
0.020574,19,2244.301955
-0.016718,14,2252.623355
0.162912,32,2271.69181
-0.00249,29,2289.12465
-0.003015,23,2302.869182
0.125419,23,2316.673569
0.642708,54,2352.871006
-0.044608,16,2362.520619
0.151245,25,2377.376202
-0.259106,31,2395.933105
0.128287,15,2404.865612
-0.151474,29,2422.03069
0.090354,33,2441.643526
0.147935,25,2458.362957
0.064087,15,2467.316782
0.034861,20,2479.206954
0.069062,20,2491.110958
0.024577,23,2504.832219
0.187523,33,2524.705009
0.052418,21,2537.298759
0.035831,22,2550.629945
0.011019,29,2567.706356
0.164006,31,2586.174391
-0.02399,31,2604.497983
0.044456,8,2609.272367
0.030025,26,2624.72175
0.011285,46,2652.032144
0.045286,14,2664.693578
0.094729,33,2684.530376
-0.001828,29,2701.768811
-0.087666,20,2713.680329
-0.075697,23,2727.537518
0.397815,42,2752.578794
-0.022868,34,2772.873678
0.027674,28,2789.581393
-0.007825,25,2804.328863
0.12497,25,2819.51273
0.034058,22,2834.184426
0.188553,18,2844.77419
0.044837,16,2854.388417
0.025587,12,2861.473799
-0.071618,30,2879.345404
-0.057979,16,2888.896304
0.032853,16,2898.393733
0.168659,62,2935.52159
0.315645,40,2959.338755
-0.003932,23,2977.180933
0.033207,72,3020.109258
-0.057394,25,3035.106454
-0.065531,17,3045.194257
0.099379,16,3054.773613
-0.008579,32,3073.890524
0.12897,26,3089.432518
0.079785,17,3099.587115
-0.086844,26,3115.130945
0.121629,23,3129.032655
0.106689,33,3148.731045
-0.245949,30,3166.780947
0.157968,20,3178.583734
0.005613,13,3186.201453
0.21296,31,3207.32886
-0.588191,39,3231.120301
-0.230353,23,3245.643348
-0.194168,19,3257.963876
0.126825,36,3284.946306
0.00644,38,3308.73779
0.087336,27,3325.611525
0.154174,42,3353.356663
0.110572,16,3363.603559
0.31971,34,3387.306457
0.278412,38,3410.440776
-0.124426,21,3423.719687
0.043767,25,3440.128652
0.128181,33,3460.53659
-0.021579,49,3490.576175
0.010072,16,3500.290303
0.057357,13,3508.039944
-0.040244,12,3515.455185
-0.124374,32,3535.147268
0.385754,52,3567.175286
0.079535,28,3584.689672
0.067338,39,3614.215427
0.147544,25,3629.644358
0.020371,17,3639.98772
-0.038268,20,3652.182478
0.124291,20,3664.43714
0.297002,34,3685.640116
0.175556,17,3695.905643
-0.113996,19,3707.478218
0.046256,66,3747.884785
-0.031856,25,3763.116218
0.099535,30,3781.513484
0.134469,25,3796.945776
-0.00749,15,3806.017126
0.133239,25,3821.226421
0.124546,23,3835.173774
0.145021,36,3857.286701
0.103722,21,3870.212556
0.403945,70,3912.766675
0.073173,42,3942.590024
0.091051,24,3957.874563
0.02972,30,3976.210108
0.07655,10,3982.405711
0.260234,37,4009.105056
0.206441,51,4040.321665
0.181715,53,4072.8419
0.096165,18,4083.692636
0.408443,40,4108.244108
0.533058,102,4170.782085
0.063684,21,4183.457771
0.164377,16,4193.084054
0.238189,29,4210.53445
0.072959,31,4228.891579
0.110149,31,4251.522465
0.173508,24,4265.775701
0.304828,38,4288.254227
0.225018,36,4309.349688
0.018185,15,4318.242167
0.230412,20,4330.134013
0.028029,36,4351.39634
0.028296,13,4359.133759
0.429471,43,4386.551645
0.178101,47,4414.33094
0.176678,37,4436.134263
0.078945,25,4450.746463
0.072603,21,4463.193116
0.017039,11,4469.594183
0.162893,23,4483.482357
0.28564,33,4503.238113
0.23308,35,4524.206968
-0.142066,48,4552.834732
0.059737,29,4573.958807
0.056435,18,4584.771355
0.11153,30,4602.510123
0.16579,25,4617.716982
0.063743,44,4644.22979
0.09063,21,4656.809445
0.354889,51,4687.702524
0.309181,21,4700.699862
0.247136,37,4723.337215
0.168898,34,4743.969607
0.409857,90,4800.035151
0.001363,18,4810.99006
0.03574,29,4828.656241
0.226707,21,4841.385622
0.216222,20,4853.63042
0.154255,17,4863.909598
0.058411,31,4886.645156
-0.051799,27,4903.062131
0.133605,17,4913.365878
0.232723,43,4939.545091
-0.011957,23,4953.539785
0.203121,38,4976.780918
-0.019567,37,4999.315361
0.129929,26,5015.190658
0.328802,38,5038.282655
0.712274,54,5070.817912
0.146102,39,5094.397248
0.245047,26,5110.335423
0.212294,24,5124.970858
0.101829,17,5135.399391
0.075932,16,5145.08914
0.128991,38,5169.44959
0.266259,48,5203.327446
0.295045,36,5225.321841
0.628477,45,5252.844079
0.568788,59,5288.531392
0.3513,30,5306.708557
0.133174,26,5322.494437
-0.012404,27,5338.783207
0.182921,27,5355.67891
0.087421,51,5386.565264
0.090073,33,5407.0582
0.291912,19,5418.677513
0.201526,32,5438.077303
0.193194,45,5465.342906
-0.070287,49,5494.881686
0.542597,71,5543.692797
0.393843,40,5567.981842
0.302448,48,5596.798436
-0.007277,21,5609.846327
0.670126,83,5661.908369
0.331429,43,5688.041501
0.648362,91,5743.207773
0.196249,23,5757.207793
0.468405,59,5792.691098
0.387499,34,5813.267211
0.409341,48,5846.503541
0.229834,33,5866.506722
0.274064,26,5882.2482
0.070586,20,5894.325278
-0.071757,20,5906.471243
1.135286,101,5970.783899
0.029575,15,5979.842044
0.563886,36,6001.647922
0.124786,22,6014.921481
0.141358,36,6036.345155
0.264004,60,6072.800791
0.4009,46,6100.625139
0.529246,94,6161.438819
0.442537,53,6193.265804
1.03596,84,6243.876455
0.522968,74,6288.578575
0.681576,102,6354.841844
0.497024,72,6398.021996
0.025291,43,6423.786027
0.922504,82,6476.816974
1.478994,156,6570.441196
0.561773,67,6610.842068
0.533425,102,6671.853688
0.637546,84,6731.827513
0.965065,179,6844.339946
1.546078,193,6961.718328
0.693807,163,7059.563333
0.721278,85,7121.98135
0.584673,71,7164.239096
3.341393,317,7355.95733
0.25422,35,7376.784027
2.81073,222,7559.980267
1.778822,151,7653.897804
8.159175,898,8242.088496
0.905456,189,8399.292377
3.871578,419,8655.745241
2.697899,241,8854.31644
13.107161,1000,9510.194742
5.394879,504,9867.189217
6.179751,663,10326.597336
3.76562,324,10571.010971
7.908319,596,10985.463766
5.320393,702,11459.167282
13.317454,1000,12113.875933
0.710153,103,12174.958874
11.943586,994,12876.314612
12.329711,1000,13578.321948
12.701205,1000,14228.937971
10.549845,1000,14936.698125
10.656599,1000,15590.306074
13.076452,1000,16293.538112
13.631156,1000,16998.111611
15.278023,1000,17650.670806
14.014618,1000,18355.063077
13.192347,1000,19006.303542
13.73067,1000,19706.637363
7.160741,582,20106.104152
10.140574,658,20551.012251
18.45656,1000,21255.791195
15.411346,1000,21909.385829
11.700894,1000,22620.672536
17.30012,1000,23276.855222
19.373641,1000,23983.573742
17.063454,1000,24687.00868
15.920131,1000,25335.265806
17.736931,1000,26034.306897
10.447536,640,26471.832995
21.934499,1000,27132.044355
18.869797,1000,27839.396063
18.12693,1000,28552.115442
23.691413,1000,29201.000654
18.105135,1000,29902.723793
14.293714,1000,30546.51867
20.377829,1000,31244.81771
22.700542,1000,31937.77726
18.317377,1000,32582.696499
15.336777,1000,33282.016824
22.622383,1000,33926.7669
22.580076,1000,34623.423667
20.134403,1000,35318.257981
17.573554,1000,35961.732505
20.242426,1000,36659.269027
1.829433,193,36776.053944
19.700316,1000,37467.367754
21.483867,1000,38110.242967
21.499481,1000,38805.923376
20.376598,1000,39502.08179
20.614182,1000,40147.775347
21.929726,1000,40844.001459
21.341509,1000,41487.309092
20.358139,1000,42182.857905
